資料年月	縣市別	鄉鎮市區	郵寄區號	性別	年齡級距	人數
10712	嘉義市	西區	600	男	40歲-44歲	5676
10712	嘉義市	西區	600	男	45歲-49歲	5019
10712	嘉義市	西區	600	男	50歲-54歲	5359
10712	嘉義市	西區	600	男	55歲-59歲	5236
10712	嘉義市	西區	600	男	60歲-64歲	4446
10712	嘉義市	西區	600	男	65歲-69歲	3736
10712	嘉義市	西區	600	男	70歲-74歲	2250
10712	嘉義市	西區	600	男	75歲-79歲	1646
10712	嘉義市	西區	600	男	80歲以上	2208
10712	嘉義市	西區	600	女	0歲-4歲	2193
10712	嘉義市	西區	600	女	5歲-9歲	3213
10712	嘉義市	西區	600	女	10歲-14歲	3510
10712	嘉義市	西區	600	女	15歲-19歲	4179
10712	嘉義市	西區	600	女	20歲-24歲	4757
10712	嘉義市	西區	600	女	25歲-29歲	4554
10712	嘉義市	西區	600	女	30歲-34歲	4433
10712	嘉義市	西區	600	女	35歲-39歲	5849
10712	嘉義市	西區	600	女	40歲-44歲	6544
10712	嘉義市	西區	600	女	45歲-49歲	5798
10712	嘉義市	西區	600	女	50歲-54歲	5779
10712	嘉義市	西區	600	女	55歲-59歲	5506
10712	嘉義市	西區	600	女	60歲-64歲	4888
10712	嘉義市	西區	600	女	65歲-69歲	4148
10712	嘉義市	西區	600	女	70歲-74歲	2617
10712	嘉義市	西區	600	女	75歲-79歲	2103
10712	嘉義市	西區	600	女	80歲以上	3285
10712	嘉義縣	中埔鄉	606	男	0歲-4歲	526
10712	嘉義縣	中埔鄉	606	男	5歲-9歲	645
10712	嘉義縣	中埔鄉	606	男	10歲-14歲	723
10712	嘉義縣	中埔鄉	606	男	15歲-19歲	1126
10712	嘉義縣	中埔鄉	606	男	20歲-24歲	1531
10712	嘉義縣	中埔鄉	606	男	25歲-29歲	1621
10712	嘉義縣	中埔鄉	606	男	30歲-34歲	1738
10712	嘉義縣	中埔鄉	606	男	35歲-39歲	1917
10712	嘉義縣	中埔鄉	606	男	40歲-44歲	1734
10712	嘉義縣	中埔鄉	606	男	45歲-49歲	1609
10712	嘉義縣	中埔鄉	606	男	50歲-54歲	1815
10712	嘉義縣	中埔鄉	606	男	55歲-59歲	2011
10712	嘉義縣	中埔鄉	606	男	60歲-64歲	1829
10712	嘉義縣	中埔鄉	606	男	65歲-69歲	1454
10712	嘉義縣	中埔鄉	606	男	70歲-74歲	764
10712	嘉義縣	中埔鄉	606	男	75歲-79歲	633
10712	嘉義縣	中埔鄉	606	男	80歲以上	902
10712	嘉義縣	中埔鄉	606	女	0歲-4歲	488
10712	嘉義縣	中埔鄉	606	女	5歲-9歲	570
10712	嘉義縣	中埔鄉	606	女	10歲-14歲	642
10712	嘉義縣	中埔鄉	606	女	15歲-19歲	977
10712	嘉義縣	中埔鄉	606	女	20歲-24歲	1345
10712	嘉義縣	中埔鄉	606	女	25歲-29歲	1430
10712	嘉義縣	中埔鄉	606	女	30歲-34歲	1337
10712	嘉義縣	中埔鄉	606	女	35歲-39歲	1572
10712	嘉義縣	中埔鄉	606	女	40歲-44歲	1557
10712	嘉義縣	中埔鄉	606	女	45歲-49歲	1406
10712	嘉義縣	中埔鄉	606	女	50歲-54歲	1580
10712	嘉義縣	中埔鄉	606	女	55歲-59歲	1895
10712	嘉義縣	中埔鄉	606	女	60歲-64歲	1681
10712	嘉義縣	中埔鄉	606	女	65歲-69歲	1433
10712	嘉義縣	中埔鄉	606	女	70歲-74歲	876
10712	嘉義縣	中埔鄉	606	女	75歲-79歲	832
10712	嘉義縣	中埔鄉	606	女	80歲以上	1284
10712	嘉義縣	六腳鄉	615	男	0歲-4歲	194
10712	嘉義縣	六腳鄉	615	男	5歲-9歲	191
10712	嘉義縣	六腳鄉	615	男	10歲-14歲	289
10712	嘉義縣	六腳鄉	615	男	15歲-19歲	509
10712	嘉義縣	六腳鄉	615	男	20歲-24歲	612
10712	嘉義縣	六腳鄉	615	男	25歲-29歲	709
10712	嘉義縣	六腳鄉	615	男	30歲-34歲	651
10712	嘉義縣	六腳鄉	615	男	35歲-39歲	680
10712	嘉義縣	六腳鄉	615	男	40歲-44歲	812
10712	嘉義縣	六腳鄉	615	男	45歲-49歲	924
10712	嘉義縣	六腳鄉	615	男	50歲-54歲	1188
10712	嘉義縣	六腳鄉	615	男	55歲-59歲	1232
10712	嘉義縣	六腳鄉	615	男	60歲-64歲	1069
10712	嘉義縣	六腳鄉	615	男	65歲-69歲	867
10712	嘉義縣	六腳鄉	615	男	70歲-74歲	596
10712	嘉義縣	六腳鄉	615	男	75歲-79歲	574
10712	嘉義縣	六腳鄉	615	男	80歲以上	814
10712	嘉義縣	六腳鄉	615	女	0歲-4歲	187
10712	嘉義縣	六腳鄉	615	女	5歲-9歲	215
10712	嘉義縣	六腳鄉	615	女	10歲-14歲	249
10712	嘉義縣	六腳鄉	615	女	15歲-19歲	479
10712	嘉義縣	六腳鄉	615	女	20歲-24歲	608
10712	嘉義縣	六腳鄉	615	女	25歲-29歲	679
10712	嘉義縣	六腳鄉	615	女	30歲-34歲	518
10712	嘉義縣	六腳鄉	615	女	35歲-39歲	606
10712	嘉義縣	六腳鄉	615	女	40歲-44歲	715
10712	嘉義縣	六腳鄉	615	女	45歲-49歲	679
10712	嘉義縣	六腳鄉	615	女	50歲-54歲	749
10712	嘉義縣	六腳鄉	615	女	55歲-59歲	785
10712	嘉義縣	六腳鄉	615	女	60歲-64歲	765
10712	嘉義縣	六腳鄉	615	女	65歲-69歲	667
10712	嘉義縣	六腳鄉	615	女	70歲-74歲	614
10712	嘉義縣	六腳鄉	615	女	75歲-79歲	705
10712	嘉義縣	六腳鄉	615	女	80歲以上	1365
10712	嘉義縣	大埔鄉	607	男	0歲-4歲	81
10712	嘉義縣	大埔鄉	607	男	5歲-9歲	66
10712	嘉義縣	大埔鄉	607	男	10歲-14歲	72
10712	嘉義縣	大埔鄉	607	男	15歲-19歲	107
10712	嘉義縣	大埔鄉	607	男	20歲-24歲	141
10712	嘉義縣	大埔鄉	607	男	25歲-29歲	133
10712	嘉義縣	大埔鄉	607	男	30歲-34歲	118
10712	嘉義縣	大埔鄉	607	男	35歲-39歲	201
10712	嘉義縣	大埔鄉	607	男	40歲-44歲	190
10712	嘉義縣	大埔鄉	607	男	45歲-49歲	219
10712	嘉義縣	大埔鄉	607	男	50歲-54歲	200
10712	嘉義縣	大埔鄉	607	男	55歲-59歲	186
10712	嘉義縣	大埔鄉	607	男	60歲-64歲	180
10712	嘉義縣	大埔鄉	607	男	65歲-69歲	175
10712	嘉義縣	大埔鄉	607	男	70歲-74歲	89
10712	嘉義縣	大埔鄉	607	男	75歲-79歲	57
10712	嘉義縣	大埔鄉	607	男	80歲以上	77
10712	嘉義縣	大埔鄉	607	女	0歲-4歲	61
10712	嘉義縣	大埔鄉	607	女	5歲-9歲	51
10712	嘉義縣	大埔鄉	607	女	10歲-14歲	64
10712	嘉義縣	大埔鄉	607	女	15歲-19歲	115
10712	嘉義縣	大埔鄉	607	女	20歲-24歲	132
10712	嘉義縣	大埔鄉	607	女	25歲-29歲	131
10712	嘉義縣	大埔鄉	607	女	30歲-34歲	157
10712	嘉義縣	大埔鄉	607	女	35歲-39歲	188
10712	嘉義縣	大埔鄉	607	女	40歲-44歲	207
10712	嘉義縣	大埔鄉	607	女	45歲-49歲	169
10712	嘉義縣	大埔鄉	607	女	50歲-54歲	155
10712	嘉義縣	大埔鄉	607	女	55歲-59歲	161
10712	嘉義縣	大埔鄉	607	女	60歲-64歲	170
10712	嘉義縣	大埔鄉	607	女	65歲-69歲	155
10712	嘉義縣	大埔鄉	607	女	70歲-74歲	98
10712	嘉義縣	大埔鄉	607	女	75歲-79歲	67
10712	嘉義縣	大埔鄉	607	女	80歲以上	99
10712	嘉義縣	大林鎮	622	男	0歲-4歲	291
10712	嘉義縣	大林鎮	622	男	5歲-9歲	463
10712	嘉義縣	大林鎮	622	男	10歲-14歲	571
10712	嘉義縣	大林鎮	622	男	15歲-19歲	869
10712	嘉義縣	大林鎮	622	男	20歲-24歲	1025
10712	嘉義縣	大林鎮	622	男	25歲-29歲	1048
10712	嘉義縣	大林鎮	622	男	30歲-34歲	962
10712	嘉義縣	大林鎮	622	男	35歲-39歲	985
10712	嘉義縣	大林鎮	622	男	40歲-44歲	992
10712	嘉義縣	大林鎮	622	男	45歲-49歲	1070
10712	嘉義縣	大林鎮	622	男	50歲-54歲	1400
10712	嘉義縣	大林鎮	622	男	55歲-59歲	1391
10712	嘉義縣	大林鎮	622	男	60歲-64歲	1210
10712	嘉義縣	大林鎮	622	男	65歲-69歲	966
10712	嘉義縣	大林鎮	622	男	70歲-74歲	637
10712	嘉義縣	大林鎮	622	男	75歲-79歲	565
10712	嘉義縣	大林鎮	622	男	80歲以上	929
10712	嘉義縣	大林鎮	622	女	0歲-4歲	311
10712	嘉義縣	大林鎮	622	女	5歲-9歲	462
10712	嘉義縣	大林鎮	622	女	10歲-14歲	514
10712	嘉義縣	大林鎮	622	女	15歲-19歲	767
10712	嘉義縣	大林鎮	622	女	20歲-24歲	911
10712	嘉義縣	大林鎮	622	女	25歲-29歲	938
10712	嘉義縣	大林鎮	622	女	30歲-34歲	771
10712	嘉義縣	大林鎮	622	女	35歲-39歲	948
10712	嘉義縣	大林鎮	622	女	40歲-44歲	996
10712	嘉義縣	大林鎮	622	女	45歲-49歲	1042
10712	嘉義縣	大林鎮	622	女	50歲-54歲	1165
10712	嘉義縣	大林鎮	622	女	55歲-59歲	1077
10712	嘉義縣	大林鎮	622	女	60歲-64歲	1056
10712	嘉義縣	大林鎮	622	女	65歲-69歲	937
10712	嘉義縣	大林鎮	622	女	70歲-74歲	713
10712	嘉義縣	大林鎮	622	女	75歲-79歲	749
10712	嘉義縣	大林鎮	622	女	80歲以上	1302
10712	嘉義縣	太保市	612	男	0歲-4歲	520
10712	嘉義縣	太保市	612	男	5歲-9歲	812
10712	嘉義縣	太保市	612	男	10歲-14歲	970
10712	嘉義縣	太保市	612	男	15歲-19歲	1303
10712	嘉義縣	太保市	612	男	20歲-24歲	1460
10712	嘉義縣	太保市	612	男	25歲-29歲	1453
10712	嘉義縣	太保市	612	男	30歲-34歲	1222
10712	嘉義縣	太保市	612	男	35歲-39歲	1427
10712	嘉義縣	太保市	612	男	40歲-44歲	1397
10712	嘉義縣	太保市	612	男	45歲-49歲	1490
10712	嘉義縣	太保市	612	男	50歲-54歲	1564
10712	嘉義縣	太保市	612	男	55歲-59歲	1609
10712	嘉義縣	太保市	612	男	60歲-64歲	1236
10712	嘉義縣	太保市	612	男	65歲-69歲	977
10712	嘉義縣	太保市	612	男	70歲-74歲	524
10712	嘉義縣	太保市	612	男	75歲-79歲	454
10712	嘉義縣	太保市	612	男	80歲以上	607
10712	嘉義縣	太保市	612	女	0歲-4歲	485
10712	嘉義縣	太保市	612	女	5歲-9歲	701
10712	嘉義縣	太保市	612	女	10歲-14歲	900
10712	嘉義縣	太保市	612	女	15歲-19歲	1237
10712	嘉義縣	太保市	612	女	20歲-24歲	1384
10712	嘉義縣	太保市	612	女	25歲-29歲	1219
10712	嘉義縣	太保市	612	女	30歲-34歲	1105
10712	嘉義縣	太保市	612	女	35歲-39歲	1407
10712	嘉義縣	太保市	612	女	40歲-44歲	1615
10712	嘉義縣	太保市	612	女	45歲-49歲	1568
10712	嘉義縣	太保市	612	女	50歲-54歲	1450
10712	嘉義縣	太保市	612	女	55歲-59歲	1324
10712	嘉義縣	太保市	612	女	60歲-64歲	1044
10712	嘉義縣	太保市	612	女	65歲-69歲	818
10712	嘉義縣	太保市	612	女	70歲-74歲	537
10712	嘉義縣	太保市	612	女	75歲-79歲	535
10712	嘉義縣	太保市	612	女	80歲以上	929
10712	嘉義縣	布袋鎮	625	男	0歲-4歲	250
10712	嘉義縣	布袋鎮	625	男	5歲-9歲	300
10712	嘉義縣	布袋鎮	625	男	10歲-14歲	414
10712	嘉義縣	布袋鎮	625	男	15歲-19歲	651
10712	嘉義縣	布袋鎮	625	男	20歲-24歲	749
10712	嘉義縣	布袋鎮	625	男	25歲-29歲	861
10712	嘉義縣	布袋鎮	625	男	30歲-34歲	815
10712	嘉義縣	布袋鎮	625	男	35歲-39歲	978
10712	嘉義縣	布袋鎮	625	男	40歲-44歲	1074
10712	嘉義縣	布袋鎮	625	男	45歲-49歲	1120
10712	嘉義縣	布袋鎮	625	男	50歲-54歲	1278
10712	嘉義縣	布袋鎮	625	男	55歲-59歲	1339
10712	嘉義縣	布袋鎮	625	男	60歲-64歲	1061
10712	嘉義縣	布袋鎮	625	男	65歲-69歲	886
10712	嘉義縣	布袋鎮	625	男	70歲-74歲	497
10712	嘉義縣	布袋鎮	625	男	75歲-79歲	488
10712	嘉義縣	布袋鎮	625	男	80歲以上	690
10712	嘉義縣	布袋鎮	625	女	0歲-4歲	249
10712	嘉義縣	布袋鎮	625	女	5歲-9歲	285
10712	嘉義縣	布袋鎮	625	女	10歲-14歲	358
10712	嘉義縣	布袋鎮	625	女	15歲-19歲	598
10712	嘉義縣	布袋鎮	625	女	20歲-24歲	692
10712	嘉義縣	布袋鎮	625	女	25歲-29歲	706
10712	嘉義縣	布袋鎮	625	女	30歲-34歲	717
10712	嘉義縣	布袋鎮	625	女	35歲-39歲	1001
10712	嘉義縣	布袋鎮	625	女	40歲-44歲	1015
10712	嘉義縣	布袋鎮	625	女	45歲-49歲	969
10712	嘉義縣	布袋鎮	625	女	50歲-54歲	1061
10712	嘉義縣	布袋鎮	625	女	55歲-59歲	1044
10712	嘉義縣	布袋鎮	625	女	60歲-64歲	955
10712	嘉義縣	布袋鎮	625	女	65歲-69歲	920
10712	嘉義縣	布袋鎮	625	女	70歲-74歲	606
10712	嘉義縣	布袋鎮	625	女	75歲-79歲	631
10712	嘉義縣	布袋鎮	625	女	80歲以上	1123
10712	嘉義縣	新港鄉	616	男	0歲-4歲	306
10712	嘉義縣	新港鄉	616	男	5歲-9歲	465
10712	嘉義縣	新港鄉	616	男	10歲-14歲	682
10712	嘉義縣	新港鄉	616	男	15歲-19歲	1017
10712	嘉義縣	新港鄉	616	男	20歲-24歲	1152
10712	嘉義縣	新港鄉	616	男	25歲-29歲	1098
10712	嘉義縣	新港鄉	616	男	30歲-34歲	958
10712	嘉義縣	新港鄉	616	男	35歲-39歲	1052
10712	嘉義縣	新港鄉	616	男	40歲-44歲	1096
10712	嘉義縣	新港鄉	616	男	45歲-49歲	1123
10712	嘉義縣	新港鄉	616	男	50歲-54歲	1449
10712	嘉義縣	新港鄉	616	男	55歲-59歲	1523
10712	嘉義縣	新港鄉	616	男	60歲-64歲	1250
10712	嘉義縣	新港鄉	616	男	65歲-69歲	952
10712	嘉義縣	新港鄉	616	男	70歲-74歲	686
10712	嘉義縣	新港鄉	616	男	75歲-79歲	632
10712	嘉義縣	新港鄉	616	男	80歲以上	933
10712	嘉義縣	新港鄉	616	女	0歲-4歲	299
10712	嘉義縣	新港鄉	616	女	5歲-9歲	434
10712	嘉義縣	新港鄉	616	女	10歲-14歲	628
10712	嘉義縣	新港鄉	616	女	15歲-19歲	888
10712	嘉義縣	新港鄉	616	女	20歲-24歲	1002
10712	嘉義縣	新港鄉	616	女	25歲-29歲	906
10712	嘉義縣	新港鄉	616	女	30歲-34歲	788
10712	嘉義縣	新港鄉	616	女	35歲-39歲	992
10712	嘉義縣	新港鄉	616	女	40歲-44歲	1064
10712	嘉義縣	新港鄉	616	女	45歲-49歲	1014
10712	嘉義縣	新港鄉	616	女	50歲-54歲	1074
10712	嘉義縣	新港鄉	616	女	55歲-59歲	1046
10712	嘉義縣	新港鄉	616	女	60歲-64歲	953
10712	嘉義縣	新港鄉	616	女	65歲-69歲	833
10712	嘉義縣	新港鄉	616	女	70歲-74歲	678
10712	嘉義縣	新港鄉	616	女	75歲-79歲	716
10712	嘉義縣	新港鄉	616	女	80歲以上	1413
10712	嘉義縣	朴子市	613	男	0歲-4歲	478
10712	嘉義縣	朴子市	613	男	5歲-9歲	876
10712	嘉義縣	朴子市	613	男	10歲-14歲	1012
10712	嘉義縣	朴子市	613	男	15歲-19歲	1362
10712	嘉義縣	朴子市	613	男	20歲-24歲	1447
10712	嘉義縣	朴子市	613	男	25歲-29歲	1329
10712	嘉義縣	朴子市	613	男	30歲-34歲	1230
10712	嘉義縣	朴子市	613	男	35歲-39歲	1445
10712	嘉義縣	朴子市	613	男	40歲-44歲	1516
10712	嘉義縣	朴子市	613	男	45歲-49歲	1528
10712	嘉義縣	朴子市	613	男	50歲-54歲	1654
10712	嘉義縣	朴子市	613	男	55歲-59歲	1772
10712	嘉義縣	朴子市	613	男	60歲-64歲	1436
10712	嘉義縣	朴子市	613	男	65歲-69歲	1256
10712	嘉義縣	朴子市	613	男	70歲-74歲	749
10712	嘉義縣	朴子市	613	男	75歲-79歲	659
10712	嘉義縣	朴子市	613	男	80歲以上	1019
10712	嘉義縣	朴子市	613	女	0歲-4歲	489
10712	嘉義縣	朴子市	613	女	5歲-9歲	883
10712	嘉義縣	朴子市	613	女	10歲-14歲	943
10712	嘉義縣	朴子市	613	女	15歲-19歲	1264
10712	嘉義縣	朴子市	613	女	20歲-24歲	1317
10712	嘉義縣	朴子市	613	女	25歲-29歲	1204
10712	嘉義縣	朴子市	613	女	30歲-34歲	1183
10712	嘉義縣	朴子市	613	女	35歲-39歲	1439
10712	嘉義縣	朴子市	613	女	40歲-44歲	1630
10712	嘉義縣	朴子市	613	女	45歲-49歲	1499
10712	嘉義縣	朴子市	613	女	50歲-54歲	1465
10712	嘉義縣	朴子市	613	女	55歲-59歲	1441
10712	嘉義縣	朴子市	613	女	60歲-64歲	1252
10712	嘉義縣	朴子市	613	女	65歲-69歲	1195
10712	嘉義縣	朴子市	613	女	70歲-74歲	820
10712	嘉義縣	朴子市	613	女	75歲-79歲	852
10712	嘉義縣	朴子市	613	女	80歲以上	1549
10712	嘉義縣	東石鄉	614	男	0歲-4歲	254
10712	嘉義縣	東石鄉	614	男	5歲-9歲	293
10712	嘉義縣	東石鄉	614	男	10歲-14歲	383
10712	嘉義縣	東石鄉	614	男	15歲-19歲	632
10712	嘉義縣	東石鄉	614	男	20歲-24歲	688
10712	嘉義縣	東石鄉	614	男	25歲-29歲	624
10712	嘉義縣	東石鄉	614	男	30歲-34歲	645
10712	嘉義縣	東石鄉	614	男	35歲-39歲	960
10712	嘉義縣	東石鄉	614	男	40歲-44歲	1170
10712	嘉義縣	東石鄉	614	男	45歲-49歲	1146
10712	嘉義縣	東石鄉	614	男	50歲-54歲	1154
10712	嘉義縣	東石鄉	614	男	55歲-59歲	1171
10712	嘉義縣	東石鄉	614	男	60歲-64歲	951
10712	嘉義縣	東石鄉	614	男	65歲-69歲	815
10712	嘉義縣	東石鄉	614	男	70歲-74歲	543
10712	嘉義縣	東石鄉	614	男	75歲-79歲	489
10712	嘉義縣	東石鄉	614	男	80歲以上	844
10712	嘉義縣	東石鄉	614	女	0歲-4歲	236
10712	嘉義縣	東石鄉	614	女	5歲-9歲	265
10712	嘉義縣	東石鄉	614	女	10歲-14歲	312
10712	嘉義縣	東石鄉	614	女	15歲-19歲	545
10712	嘉義縣	東石鄉	614	女	20歲-24歲	580
10712	嘉義縣	東石鄉	614	女	25歲-29歲	587
10712	嘉義縣	東石鄉	614	女	30歲-34歲	616
10712	嘉義縣	東石鄉	614	女	35歲-39歲	937
10712	嘉義縣	東石鄉	614	女	40歲-44歲	979
10712	嘉義縣	東石鄉	614	女	45歲-49歲	846
10712	嘉義縣	東石鄉	614	女	50歲-54歲	779
10712	嘉義縣	東石鄉	614	女	55歲-59歲	746
10712	嘉義縣	東石鄉	614	女	60歲-64歲	802
10712	嘉義縣	東石鄉	614	女	65歲-69歲	789
10712	嘉義縣	東石鄉	614	女	70歲-74歲	509
10712	嘉義縣	東石鄉	614	女	75歲-79歲	613
10712	嘉義縣	東石鄉	614	女	80歲以上	1285
10712	嘉義縣	梅山鄉	603	男	0歲-4歲	210
10712	嘉義縣	梅山鄉	603	男	5歲-9歲	267
10712	嘉義縣	梅山鄉	603	男	10歲-14歲	325
10712	嘉義縣	梅山鄉	603	男	15歲-19歲	449
10712	嘉義縣	梅山鄉	603	男	20歲-24歲	597
10712	嘉義縣	梅山鄉	603	男	25歲-29歲	676
10712	嘉義縣	梅山鄉	603	男	30歲-34歲	663
10712	嘉義縣	梅山鄉	603	男	35歲-39歲	672
10712	嘉義縣	梅山鄉	603	男	40歲-44歲	626
10712	嘉義縣	梅山鄉	603	男	45歲-49歲	763
10712	嘉義縣	梅山鄉	603	男	50歲-54歲	805
10712	嘉義縣	梅山鄉	603	男	55歲-59歲	962
10712	嘉義縣	梅山鄉	603	男	60歲-64歲	832
10712	嘉義縣	梅山鄉	603	男	65歲-69歲	717
10712	嘉義縣	梅山鄉	603	男	70歲-74歲	447
10712	嘉義縣	梅山鄉	603	男	75歲-79歲	446
10712	嘉義縣	梅山鄉	603	男	80歲以上	607
10712	嘉義縣	梅山鄉	603	女	0歲-4歲	173
10712	嘉義縣	梅山鄉	603	女	5歲-9歲	241
10712	嘉義縣	梅山鄉	603	女	10歲-14歲	272
10712	嘉義縣	梅山鄉	603	女	15歲-19歲	425
10712	嘉義縣	梅山鄉	603	女	20歲-24歲	531
10712	嘉義縣	梅山鄉	603	女	25歲-29歲	577
10712	嘉義縣	梅山鄉	603	女	30歲-34歲	524
10712	嘉義縣	梅山鄉	603	女	35歲-39歲	564
10712	嘉義縣	梅山鄉	603	女	40歲-44歲	516
10712	嘉義縣	梅山鄉	603	女	45歲-49歲	670
10712	嘉義縣	梅山鄉	603	女	50歲-54歲	653
10712	嘉義縣	梅山鄉	603	女	55歲-59歲	665
10712	嘉義縣	梅山鄉	603	女	60歲-64歲	662
10712	嘉義縣	梅山鄉	603	女	65歲-69歲	618
10712	嘉義縣	梅山鄉	603	女	70歲-74歲	479
10712	嘉義縣	梅山鄉	603	女	75歲-79歲	435
10712	嘉義縣	梅山鄉	603	女	80歲以上	891
10712	嘉義縣	民雄鄉	621	男	0歲-4歲	836
10712	嘉義縣	民雄鄉	621	男	5歲-9歲	1222
10712	嘉義縣	民雄鄉	621	男	10歲-14歲	1443
10712	嘉義縣	民雄鄉	621	男	15歲-19歲	2176
10712	嘉義縣	民雄鄉	621	男	20歲-24歲	2580
10712	嘉義縣	民雄鄉	621	男	25歲-29歲	2639
10712	嘉義縣	民雄鄉	621	男	30歲-34歲	2480
10712	嘉義縣	民雄鄉	621	男	35歲-39歲	2881
10712	嘉義縣	民雄鄉	621	男	40歲-44歲	2706
10712	嘉義縣	民雄鄉	621	男	45歲-49歲	2607
10712	嘉義縣	民雄鄉	621	男	50歲-54歲	2916
10712	嘉義縣	民雄鄉	621	男	55歲-59歲	2968
10712	嘉義縣	民雄鄉	621	男	60歲-64歲	2642
10712	嘉義縣	民雄鄉	621	男	65歲-69歲	1996
10712	嘉義縣	民雄鄉	621	男	70歲-74歲	1175
10712	嘉義縣	民雄鄉	621	男	75歲-79歲	927
10712	嘉義縣	民雄鄉	621	男	80歲以上	1344
10712	嘉義縣	民雄鄉	621	女	0歲-4歲	710
10712	嘉義縣	民雄鄉	621	女	5歲-9歲	1101
10712	嘉義縣	民雄鄉	621	女	10歲-14歲	1343
10712	嘉義縣	民雄鄉	621	女	15歲-19歲	1915
10712	嘉義縣	民雄鄉	621	女	20歲-24歲	2426
10712	嘉義縣	民雄鄉	621	女	25歲-29歲	2480
10712	嘉義縣	民雄鄉	621	女	30歲-34歲	2064
10712	嘉義縣	民雄鄉	621	女	35歲-39歲	2551
10712	嘉義縣	民雄鄉	621	女	40歲-44歲	2552
10712	嘉義縣	民雄鄉	621	女	45歲-49歲	2518
10712	嘉義縣	民雄鄉	621	女	50歲-54歲	2746
10712	嘉義縣	民雄鄉	621	女	55歲-59歲	2891
10712	嘉義縣	民雄鄉	621	女	60歲-64歲	2530
10712	嘉義縣	民雄鄉	621	女	65歲-69歲	2009
10712	嘉義縣	民雄鄉	621	女	70歲-74歲	1217
10712	嘉義縣	民雄鄉	621	女	75歲-79歲	1089
